상권_코드,주중_매출_건수,주중_매출_금액,주중_매출_평균,당월_매출_금액,당월_매출_건수,당월_매출_평균,주말_매출_금액,주말_매출_건수,주말_매출_평균,상권_구분_코드,상권_구분_코드_명,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
3110808,5391,46509527,8627.254127249118,63733330,7570,8419.198150594451,17223803,2179,7904.452960073429,A,골목상권,신길역 1번,192419,446351,11560,영등포구,11560515,영등포본동,31907,2758,908,118,766,72,238
3110809,170023,4783975714,28137.226810490345,6371700894,219416,29039.3631002297,1587725180,49393,32144.74075273824,A,골목상권,장훈고등학교,192541,445881,11560,영등포구,11560515,영등포본동,31824,2248,614,63,650,53,164
3110810,1151613,27372758290,23769.0598230482,35552712589,1503531,23646.145366473986,8179954299,351918,23243.921308372974,A,골목상권,영신초등학교,192632,445721,11560,영등포구,11560630,신길1동,117632,3325,693,102,621,80,279
3110811,84494,3918072798,46371.01803678368,5152744890,112623,45752.15444447404,1234672092,28129,43893.20957019446,A,골목상권,보라매역 4번,192689,444412,11560,영등포구,11560680,신길6동,44661,2544,964,96,829,73,286
3110812,861466,13050176863,15148.800838338368,16306312040,1137907,14330.092037398486,3256135177,276441,11778.770793767928,A,골목상권,신길6동주민센터,192681,444264,11560,영등포구,11560680,신길6동,59185,2325,789,79,970,73,293
3110813,292732,8294151098,28333.59898473689,10411530726,369641,28166.6014484324,2117379628,76909,27530.97333211978,A,골목상권,보라매역 6번,192848,444620,11560,영등포구,11560680,신길6동,100264,3293,1171,146,686,83,359
3110814,323596,15154000698,46830.000055624914,16949749669,445609,38037.2695995817,1795748971,122013,14717.685582683813,A,골목상권,서울지방병무청,193077,445339,11560,영등포구,11560690,신길7동,141531,2779,1251,105,588,58,259
3110815,1435924,24956946730,17380.409220822272,31114389341,1862081,16709.471468212178,6157442611,426157,14448.765621590164,A,골목상권,공군호텔,193118,445802,11560,영등포구,11560630,신길1동,182950,3387,823,122,698,88,381
3110816,243786,2317460501,9506.126278785492,3313403069,336230,9854.572967908873,995942568,92444,10773.468997447104,A,골목상권,대방역 6번,193249,446149,11560,영등포구,11560630,신길1동,92336,1623,891,63,1118,48,172
3110817,59681,1222890299,20490.44585378931,1769454699,94854,18654.50797014359,546564400,35173,15539.317089813208,A,골목상권,대방역 4번,193183,446027,11560,영등포구,11560630,신길1동,51645,2240,984,84,905,61,252
3110818,210,2551435,12149.690476190475,3132106,280,11186.092857142858,580671,70,8295.3,A,골목상권,신대방역 3번,192054,443037,11590,동작구,11590670,신대방1동,49264,2162,1041,90,805,82,211
3110819,819578,15808345274,19288.396313712667,21157638091,1084262,19513.39998173873,5349292817,264684,20210.110233334846,A,골목상권,신대방역 4번,192134,443262,11590,동작구,11590670,신대방1동,181264,4337,869,158,854,146,352
3110820,470027,10046487787,21374.278045729287,13211421053,662736,19934.666372431857,3164933266,192709,16423.380672412808,A,골목상권,성남고등학교,193252,444990,11590,동작구,11590660,대방동,100016,2090,952,72,407,45,177
3110821,274173,4190704455,15284.891127135055,5511091985,373541,14753.64681520904,1320387530,99368,13287.854540697206,A,골목상권,보라매역 2번,193222,444165,11590,동작구,11590680,신대방2동,128484,3177,816,93,974,91,423
3110822,168692,1350590879,8006.253284091717,1940968936,246247,7882.203381157943,590378057,77555,7612.379047127844,A,골목상권,신대방삼거리역 4번(대림초등학교),193481,444719,11590,동작구,11590660,대방동,91041,2127,841,77,595,52,258
3110823,183175,2199611845,12008.253555343252,3040161332,249765,12172.087089864472,840549487,66590,12622.758477248835,A,골목상권,신대방삼거리역 3번,193495,443992,11590,동작구,11590680,신대방2동,88509,3854,815,129,982,104,507
3110824,228902,3739517186,16336.760648661872,4925372076,305785,16107.304400150431,1185854890,76883,15424.14955191655,A,골목상권,대방역 3번,193544,445834,11590,동작구,11590660,대방동,46862,1042,801,46,748,26,158
3110825,235332,2377273716,10101.786905308243,3371280515,342202,9851.726509488548,994006799,106870,9301.083550107607,A,골목상권,신대방삼거리역 1번,193977,444086,11590,동작구,11590550,상도3동,182490,3831,912,153,1215,116,381
3110826,634995,8903673145,14021.642918448177,13110049789,921105,14232.959096954202,4206376644,286110,14701.956044877845,A,골목상권,장승배기역 4번,194212,444888,11590,동작구,11590540,상도2동,115676,3571,942,130,1385,121,334
3110827,518358,7886872081,15215.106318413144,11226766812,711218,15785.268106262778,3339894731,192860,17317.71612050192,A,골목상권,NH농협은행 상도동지점,194245,444648,11590,동작구,11590560,상도4동,68956,2880,959,113,984,104,249
3110828,1017649,8516809045,8369.102750555447,10821724455,1349845,8017.012660712897,2304915410,332196,6938.420119447555,A,골목상권,노량진역 6번,194358,445728,11590,동작구,11590520,노량진2동,236972,3451,781,100,823,93,340
3110829,37116,785285551,21157.60186981356,1129855572,51919,21761.89009803733,344570021,14803,23277.03985678579,A,골목상권,장승배기역 5번,194538,445369,11590,동작구,11590520,노량진2동,92311,2836,490,67,833,75,235
3110830,70756,2202995953,31135.111552377184,2567907057,95491,26891.61341906567,364911104,24735,14752.82409541136,A,골목상권,상도초등학교,194593,444510,11590,동작구,11590560,상도4동,126620,1835,758,57,950,55,134
3110831,101124,2929274476,28967.153949606425,3741470970,133105,28109.169227301754,812196494,31981,25396.21944279416,A,골목상권,상도4동주민센터,194748,444356,11590,동작구,11590560,상도4동,56494,1435,695,54,620,29,130
3110832,279508,4369912397,15634.30169082817,5528674445,358048,15441.154384328358,1158762048,78540,14753.782123758594,A,골목상권,노량진초등학교,194858,445646,11590,동작구,11590510,노량진1동,100857,3791,683,122,900,122,599
3110833,44380,1387075027,31254.507142857143,1712349323,57999,29523.773220227937,325274296,13619,23883.86048902269,A,골목상권,상도역 2번,195157,444896,11590,동작구,11590540,상도2동,54544,2311,1140,109,987,71,340
3110835,138983,3829402688,27553.029420864423,5657554966,208130,27182.794243982127,1828152278,69147,26438.63476361953,A,골목상권,상도역 1번,195387,444723,11590,동작구,11590530,상도1동,39906,2133,635,74,833,63,281
3110836,2526440,57646502351,22817.28533074207,67729552296,3273809,20688.30292054301,10083049945,747369,13491.394404905745,A,골목상권,상도역 5번,195705,444812,11590,동작구,11590530,상도1동,239852,3437,703,122,805,96,464
3110837,1282228,20700325600,16144.028675087426,26889737599,1740475,15449.654605208349,6189411999,458247,13506.715808286795,A,골목상권,숭실대입구역 1번,195884,443947,11590,동작구,11590530,상도1동,148274,3533,998,123,1231,99,468
3110838,35507,706643438,19901.524713436786,1066901853,50929,20948.80820357753,360258415,15422,23360.03209700428,A,골목상권,상도1동주민센터앞,195911,444210,11590,동작구,11590530,상도1동,13134,1274,481,48,968,51,260
3110839,1403904,12974481982,9241.715944964895,17187844769,1833809,9372.756251605266,4213362787,429905,9800.68337655994,A,골목상권,숭실대입구역 4번,196190,443894,11590,동작구,11590530,상도1동,68786,1834,918,74,1106,56,345
3110840,1790201,18576274905,10376.64201114847,24882518384,2427767,10249.137740153812,6306243479,637566,9891.122611619816,A,골목상권,중앙대학교,196335,445395,11590,동작구,11590605,흑석동,107472,2403,697,83,897,83,413
3110841,797,40071372,50277.756587202006,68932594,1463,47117.28913192071,28861222,666,43335.168168168166,A,골목상권,중대부중,196769,445000,11590,동작구,11590605,흑석동,60861,1762,928,51,889,49,123
3110842,828599,15477721885,18679.38759882645,20519739453,1113465,18428.72425536501,5042017568,284866,17699.61163494415,A,골목상권,흑리단길,196906,445314,11590,동작구,11590605,흑석동,29278,2393,776,75,875,70,223
3110843,56543,1781088664,31499.719929964805,2107269905,76861,27416.633988628822,326181241,20318,16053.806526232896,A,골목상권,사당5동주민센터,197095,442986,11590,동작구,11590651,사당5동,42412,1036,574,38,461,20,98
3110845,4054,367891284,90747.7266896892,460663654,6399,71989.94436630723,92772370,2345,39561.77825159915,A,골목상권,사당종합체육관,197367,443492,11590,동작구,11590640,사당3동,33058,497,282,20,164,10,51
3110846,1674725,23778739644,14198.593586409708,31551046310,2211327,14267.92433231268,7772306666,536602,14484.30431865703,A,골목상권,남성역 1번,197550,442407,11590,동작구,11590650,사당4동,212396,4224,845,156,824,118,397
3110847,154144,3430944310,22258.04643709778,5021683210,220163,22808.933426597567,1590738900,66019,24095.168057680366,A,골목상권,예술인마을,197545,441956,11590,동작구,11590620,사당1동,104588,1526,637,46,673,36,103
3110848,294261,3951384128,13428.161149455756,5180856846,410620,12617.156607081974,1229472718,116359,10566.202167430109,A,골목상권,양지어린이공원,197855,442468,11590,동작구,11590620,사당1동,116036,3852,795,155,982,118,361
3110849,99176,2662916157,26850.408939662822,3480777207,136368,25524.882721752903,817861050,37192,21990.24118089912,A,골목상권,이수역 10번,197978,442939,11590,동작구,11590640,사당3동,119168,6013,844,219,1012,182,734
3110850,1666318,27788616567,16676.658697199455,37153481727,2278599,16305.405965244434,9364865160,612281,15295.044530207537,A,골목상권,사당역 10번,198068,442220,11590,동작구,11590620,사당1동,202958,7168,1111,267,1068,217,703
3110851,119776,891398535,7442.213256411969,1276033900,171562,7437.742040778261,384635365,51786,7427.400552272815,A,골목상권,경문고등학교(동작동성당),198202,443594,11590,동작구,11590630,사당2동,115412,3204,825,108,837,80,295
3110852,598225,13464835837,22507.97916670149,15979297621,827586,19308.32278578903,2514461784,229361,10962.900336151308,A,골목상권,이수역 9번,198205,442660,11590,동작구,11590620,사당1동,44183,3008,596,109,1123,84,298
3110853,211043,2402681702,11384.796946593822,3312930295,296038,11190.895408697532,910248593,84995,10709.436943349609,A,골목상권,KT구로지사,191353,442391,11620,관악구,11620725,조원동,80033,4480,836,134,874,125,459
3110854,10195,1817157492,178240.06787641,2122769194,15325,138516.75001631322,305611702,5130,59573.43118908382,A,골목상권,조원동주민센터,191838,442556,11620,관악구,11620725,조원동,47109,2415,1458,100,584,56,180
3110855,1747003,29423677718,16842.373892889707,39614700882,2368988,16722.20411500607,10191023164,621985,16384.676743008273,A,골목상권,신대방역 2번,192238,442777,11620,관악구,11620725,조원동,155155,5169,1101,208,843,179,494
3110856,436758,10464571840,23959.656926719144,13150359125,570092,23067.08237442378,2685787285,133334,20143.303920980397,A,골목상권,미성초등학교,192319,442269,11620,관악구,11620765,미성동,127503,3628,1105,139,819,124,329
3110857,298406,5474961194,18347.356266294915,7083931894,413918,17114.33639996328,1608970700,115512,13929.035078606552,A,골목상권,미성동주민센터,192423,441763,11620,관악구,11620765,미성동,113505,2342,932,86,924,72,234
3110858,89547,4081884107,45583.705841625066,5232005302,125216,41783.83994058267,1150121195,35669,32244.27920603325,A,골목상권,신대방역 1번,192456,443061,11620,관악구,11620685,신사동,23709,2231,818,87,758,71,197
3110859,53294,1192632997,22378.37274364844,1743833365,76695,22737.249690331835,551200368,23401,23554.564676723217,A,골목상권,난향초등학교,192625,440416,11620,관악구,11620715,난향동,77274,635,845,33,402,13,37
3110860,153687,3703129556,24095.26866943853,5141924135,215217,23891.81214773926,1438794579,61530,23383.62715748416,A,골목상권,호림박물관(성보고등학교),192858,442483,11620,관악구,11620765,미성동,69058,2821,980,101,953,96,240
3110861,2557225,41816274037,16352.207583220092,53603060166,3392927,15798.471398294158,11786786129,835702,14104.053991733896,A,골목상권,관악구신사동주민센터,192729,442721,11620,관악구,11620685,신사동,200822,5045,1037,204,685,152,410
3110862,337327,4889839208,14495.84292985738,6478982046,448307,14452.109929133385,1589142838,110980,14319.182176968823,A,골목상권,난곡초등학교(난곡동벽화마을),192771,441384,11620,관악구,11620775,난곡동,58047,2542,1016,89,875,85,295
3110863,340623,7239647794,21254.13666722447,9675431526,461234,20977.272980742964,2435783732,120611,20195.36967606603,A,골목상권,난우초등학교,192760,441872,11620,관악구,11620765,미성동,109345,2863,833,97,931,86,305
3110864,660107,4711854980,7138.016988154951,6831212834,948579,7201.522312849009,2119357854,288472,7346.840781774315,A,골목상권,신림우방아파트,192874,443085,11620,관악구,11620685,신사동,106563,2327,831,103,639,61,126
3110865,1783539,30256308282,16964.197745045105,37698561881,2315034,16284.236810776862,7442253599,531495,14002.490331988072,A,골목상권,남강고등학교(남강중학교),193005,441570,11620,관악구,11620775,난곡동,181632,3229,1010,114,910,107,358
3110866,49740,866317145,17416.910836349016,1152606012,71636,16089.759506393431,286288867,21896,13074.939121300697,A,골목상권,난우중학교,193145,441089,11620,관악구,11620775,난곡동,139406,1614,891,50,763,47,195
3110867,355976,3233914296,9084.641369081062,4494545924,499633,8995.69468790092,1260631628,143657,8775.288555378436,A,골목상권,국제신학대학원대학교(남서울중학교),193263,442535,11620,관악구,11620655,신원동,95938,3458,965,130,838,98,274
3110868,79138,2707837072,34216.64777982765,3801456955,109680,34659.52730671043,1093619883,30542,35807.08149433567,A,골목상권,남부초등학교,193212,442810,11620,관악구,11620685,신사동,87679,3256,939,133,881,97,290
3110869,1775199,19577482996,11028.33146931696,29021729814,2603325,11147.94726513209,9444246818,828126,11404.35974477314,A,골목상권,"신림역 5번(신림동주민센터, 신림동별빛거리)",193410,443070,11620,관악구,11620695,신림동,194701,8873,911,315,1232,344,980
3110871,616296,7442757258,12076.595106896686,9665533246,801085,12065.55265171611,2222775988,184789,12028.72458858482,A,골목상권,신원동주민센터,193568,442344,11620,관악구,11620655,신원동,49950,2992,802,105,1036,96,283
3110872,4571,859854358,188110.77619776851,939804869,5829,161229.1763595814,79950511,1258,63553.6653418124,A,골목상권,신림초등학교,193607,442092,11620,관악구,11620655,신원동,53857,1273,869,65,753,44,84
3110873,761154,13202477906,17345.343919890063,16850755344,988740,17042.655646580497,3648277438,227586,16030.324527870784,A,골목상권,당곡중학교,193763,443532,11620,관악구,11620525,보라매동,132683,4187,1174,168,932,132,398
3110874,72152,1407679055,19509.91039749418,2087170104,102843,20294.72209095417,679491049,30691,22139.74940536313,A,골목상권,원신초등학교(구세군관악영문교회),193872,440965,11620,관악구,11620745,삼성동,110847,2392,512,75,1024,70,195
3110875,23221,293542361,12641.245467464794,455057151,32631,13945.54720970856,161514790,9410,17164.164718384698,A,골목상권,보라매동주민센터(당곡고등학교),194004,443276,11620,관악구,11620525,보라매동,62226,2371,1175,120,984,93,181
3110876,417371,4332355800,10380.107386473905,6009593679,589179,10199.945481763609,1677237879,171808,9762.2804467778,A,골목상권,서원동주민센터(신관중학교),194029,442218,11620,관악구,11620645,서원동,59122,2003,836,73,833,55,232
3110877,807278,32775499233,40600.01540113815,48421996755,1125073,43038.98214160326,15646497522,317795,49234.5616576724,A,골목상권,신림역 8번,194080,442990,11620,관악구,11620695,신림동,103978,5950,1135,247,1230,219,539
3110878,6443,128042000,19873.040509079623,245369332,9892,24804.825313384557,117327332,3449,34017.78254566541,A,골목상권,미림여고,194051,440617,11620,관악구,11620745,삼성동,45308,601,200,11,320,11,24
3110879,222982,1773583152,7953.929698361303,2555956794,316085,8086.295755888447,782373642,93103,8403.312911506611,A,골목상권,신림현대아파트,194114,441623,11620,관악구,11620745,삼성동,51568,2748,978,117,801,99,212
3110880,52364,936220997,17879.09626842869,1386456105,69322,20000.232321629497,450235108,16958,26550.01226559736,A,골목상권,신림역 1번,194115,442727,11620,관악구,11620645,서원동,38288,3158,1201,122,1002,124,292
3110881,3370584,27323599411,8106.488196407507,38423984431,4738664,8108.611294449237,11100385020,1368080,8113.842041401088,A,골목상권,구립대학경로당(관악산샘말공원),194358,440921,11620,관악구,11620735,대학동,234224,5582,812,212,950,200,627
3110882,372993,11488365274,30800.484925990568,14899053130,489358,30446.1215102236,3410687856,116365,29310.255282945905,A,골목상권,신성초등학교,194361,441512,11620,관악구,11620665,서림동,147004,4095,866,158,853,144,426
3110883,1753248,20698957440,11806.06362591031,29126579605,2546797,11436.553288306844,8427622165,793549,10620.16607040019,A,골목상권,은천초등학교(은천교앞),194431,443088,11620,관악구,11620525,보라매동,111515,3221,1022,141,872,93,287
3110884,421569,5950571008,14115.295498483049,8180200835,559729,14614.573900941348,2229629827,138160,16138.027120729588,A,골목상권,봉천역 4번(봉천110안전센터),194626,442864,11620,관악구,11620605,은천동,43849,3583,1080,150,1115,119,346
3110885,768858,8129449557,10573.408297761094,11620215877,1094850,10613.523201351783,3490766320,325992,10708.134923556408,A,골목상권,영락고등학교,194629,441770,11620,관악구,11620665,서림동,138911,1922,1155,102,869,53,165
3110886,1077163,9543628257,8859.966650358396,12827076849,1504734,8524.481303007708,3283448592,427571,7679.306108225301,A,골목상권,관악해태어린이공원,194687,441400,11620,관악구,11620665,서림동,78673,2083,757,84,739,74,282
3110887,1752,47933610,27359.366438356163,52750798,1963,26872.541008660213,4817188,211,22830.274881516587,A,골목상권,서울산업정보학교(서울삼성초등학교),194840,441125,11620,관악구,11620735,대학동,56397,1935,787,79,670,69,230
3110888,276358,4901974392,17737.769096606575,6040204354,369369,16352.764725789117,1138229962,93011,12237.58439324381,A,골목상권,청룡동주민센터,195012,442181,11620,관악구,11620595,청룡동,38688,2326,1395,164,914,78,210
3110889,5554,170441446,30688.05293482175,220572764,8407,26236.798382300465,50131318,2853,17571.439887837365,A,골목상권,봉천역 6번,195155,442768,11620,관악구,11620605,은천동,42797,2294,1189,103,717,63,265
3110890,505036,3829272057,7582.176432967155,5445313850,737880,7379.673998482138,1616041793,232844,6940.448510590782,A,골목상권,봉천역 1번(관악초등학교),195190,442296,11620,관악구,11620595,청룡동,53715,3621,1297,215,1071,139,344
3110891,338256,6223656787,18399.25023355092,7416938197,446350,16616.86612971883,1193281410,108094,11039.293670323976,A,골목상권,구암초등학교,195414,443215,11620,관악구,11620565,성현동,40509,2180,575,78,1018,66,296
3110892,2308646,38597615202,16718.723962876942,49830357695,3115322,15995.25111529402,11232742493,806676,13924.72627548111,A,골목상권,관악구 중앙길,195677,442761,11620,관악구,11620615,중앙동,259916,9229,1029,354,1010,321,993
3110893,112380,1158681579,10310.38956219968,1717622039,158548,10833.451314428436,558940460,46168,12106.663923063594,A,골목상권,관악소방서(문영여고),195802,441665,11620,관악구,11620595,청룡동,16048,365,135,11,129,4,25
3110895,1613905,35603207622,22060.287081333783,48273180408,2354033,20506.586104782727,12669972786,740128,17118.623786696357,A,골목상권,샤로수길,196117,441883,11620,관악구,11620585,낙성대동,315417,6471,1109,272,1119,233,785
3110896,268065,5344561052,19937.556383712905,6697641032,339608,19721.682151186076,1353079980,71543,18912.821380149,A,골목상권,관악우성아파트,196226,442968,11620,관악구,11620575,행운동,23731,3121,1189,161,748,103,256
3110897,232898,4296799657,18449.276752054546,6071271586,325600,18646.411504914005,1774471929,92702,19141.679025263747,A,골목상권,서울대입구역 8번,196233,442468,11620,관악구,11620575,행운동,115911,6532,887,259,1113,229,685
3110899,95323,2469407459,25905.68340274645,2919641079,144403,20218.70098959163,450233620,49080,9173.4641401793,A,골목상권,낙성대역 5번(관악중학교),196737,442198,11620,관악구,11620575,행운동,73363,2568,757,112,909,73,318
3110900,814214,9237848404,11345.725330195746,12819367277,1146470,11181.598538993609,3581518873,332256,10779.39562566214,A,골목상권,낙성대역 1번(관악구민 종합체육센터),196764,441656,11620,관악구,11620625,인헌동,111817,3618,1072,161,1172,119,441
3110901,700101,8843223665,12631.35414033118,12110684007,963168,12573.802293057908,3267460342,263067,12420.639388444768,A,골목상권,인헌고등학교(인헌중학교),197183,441216,11620,관악구,11620625,인헌동,92180,2143,1287,94,1370,82,231
3110902,1718259,27013074574,15721.18904891521,35662107423,2391628,14911.22675558239,8649032849,673369,12844.417917961771,A,골목상권,사당역 4번,198001,441642,11620,관악구,11620630,남현동,250733,3971,984,147,753,123,513
3110903,529818,17369123039,32783.18788527381,23084611528,721571,31992.155349923985,5715488489,191753,29806.51405193139,A,골목상권,방배아이파크아파트,198645,443636,11650,서초구,11650590,방배본동,92803,3492,970,110,837,92,193
3110904,334640,5058242448,15115.474683241691,6093049683,424674,14347.59293717063,1034807235,90034,11493.516171668482,A,골목상권,이수역 5번,198658,442868,11650,서초구,11650610,방배2동,47127,3505,750,94,997,81,285
3110905,52706,1434813822,27222.969339354157,1775942656,76749,23139.619486898853,341128834,24043,14188.280746994968,A,골목상권,방배노인종합복지관(이수중학교),198767,442486,11650,서초구,11650610,방배2동,76869,2509,900,87,1058,69,116
3110906,18094,620808771,34310.20067425666,815702843,25412,32099.12021879427,194894072,7318,26632.149767696093,A,골목상권,서문여고,198789,443409,11650,서초구,11650621,방배4동,37319,2228,755,54,651,48,124
3110907,169253,8394432329,49596.94852676171,9748382212,208507,46753.26109914775,1353949883,39254,34492.0233097264,A,골목상권,방배초등학교,198700,443064,11650,서초구,11650621,방배4동,103888,4906,894,129,822,106,373
3110908,25571,6652747494,260167.67017324312,7266759037,33305,218188.23110644048,614011543,7734,79391.20028445823,A,골목상권,구반포역,198833,444737,11650,서초구,11650550,반포본동,28724,1786,405,28,824,52,123
3110910,11233,3550013218,316034.29342116974,3594069309,11706,307027.9607893388,44056091,473,93141.84143763212,A,골목상권,내방역 5번,199070,443205,11650,서초구,11650621,방배4동,60073,3036,913,78,504,61,158
3110912,432232,15835144465,36635.75224647874,18631258603,569165,32734.37158468985,2796114138,136933,20419.57846538088,A,골목상권,방배동사이길,199133,443860,11650,서초구,11650590,방배본동,26478,2420,950,69,642,45,137
3110913,406218,54939892811,135247.3125538504,55943579100,457066,122397.15730332164,1003686289,50848,19738.953134833228,A,골목상권,방현초등학교(방배119안전센터),198951,441910,11650,서초구,11650620,방배3동,148771,1664,495,43,386,26,105
3110915,34759,3826703696,110092.45651485946,4523525717,44006,102793.38537926646,696822021,9247,75356.55034065103,A,골목상권,서래초등학교,199372,443950,11650,서초구,11650590,방배본동,76657,1679,719,40,456,25,52
3110916,350890,9374574798,26716.563019749778,12942457633,448995,28825.393674762527,3567882835,98105,36368.00198766628,A,골목상권,내방역 4번,199314,442867,11650,서초구,11650600,방배1동,103116,4191,828,130,806,96,283
3110917,7,16000000,2285714.285714286,16000000,7,2285714.285714286,0,0,,A,골목상권,서초소방서,199357,444216,11650,서초구,11650581,반포4동,48294,867,346,17,92,5,25
3110918,251967,1824526102,7241.131187814277,2455362517,348466,7046.203982598016,630836415,96499,6537.232665623478,A,골목상권,방배역 3번,199432,442516,11650,서초구,11650600,방배1동,62846,3149,743,113,732,97,355
3110919,8568,618779346,72219.81162464985,745844299,10025,74398.43381546135,127064953,1457,87209.98833218943,A,골목상권,내방역 8번,199552,443466,11650,서초구,11650621,방배4동,88173,3131,949,91,781,71,217
3110921,60863,5942473057,97636.87391354352,8015749664,82770,96843.65910353992,2073276607,21907,94639.9145022139,A,골목상권,서울프랑스학교,199704,444220,11650,서초구,11650581,반포4동,35625,1904,737,53,752,49,155
3110922,16010,708553395,44256.926608369766,774150700,23309,33212.52305976232,65597305,7299,8987.163310042471,A,골목상권,내방역 1번,199733,442978,11650,서초구,11650600,방배1동,62116,3261,830,100,725,86,291
3110924,78877,3062353629,38824.418132028346,4074858199,106867,38130.18236686723,1012504570,27990,36173.79671311183,A,골목상권,반포4동주민센터(몽마르뜨공원),200061,444151,11650,서초구,11650581,반포4동,75392,2223,852,60,856,59,190
3110925,268402,4451011713,16583.377594056677,5546080706,326534,16984.69594590456,1095068993,58132,18837.62803619349,A,골목상권,서초중학교,200617,443038,11650,서초구,11650530,서초3동,71878,2525,702,74,1010,59,152
3110926,69028,1115974886,16166.988555368836,1456982698,79729,18274.187535275745,341007812,10701,31866.910756004112,A,골목상권,신중초등학교,200709,442463,11650,서초구,11650530,서초3동,98883,2798,595,69,639,55,238
3110927,12699,3772164393,297044.207654146,3921057618,13180,297500.5779969651,148893225,481,309549.3243243243,A,골목상권,잠원역,200988,445925,11650,서초구,11650540,잠원동,60236,1146,483,28,995,44,58
3110928,1224,7114612,5812.591503267974,8959260,1585,5652.529968454259,1844648,361,5109.828254847645,A,골목상권,서초우방유쉘아파트,201045,443283,11650,서초구,11650530,서초3동,22283,4597,1069,139,961,115,270
3110929,123798,3012019308,24330.112828963312,3324309351,147815,22489.661746101545,312290043,24017,13002.874755381605,A,골목상권,남부터미널역 1번,201821,443233,11650,서초구,11650510,서초1동,186714,6389,918,135,864,137,365
3110930,36562,5738924603,156964.18694272742,5993213563,46058,130123.18300838074,254288960,9496,26778.53411962932,A,골목상권,서초동성당,201869,443675,11650,서초구,11650510,서초1동,98532,3320,849,100,918,78,234
3110931,154893,1215525886,7847.519810449794,1305887415,167927,7776.518457424952,90361529,13034,6932.755025318398,A,골목상권,삼성전자서울R&D(서울우면초등학교),201846,440746,11650,서초구,11650651,양재1동,44205,213,261,8,243,8,21
3110932,22819,392231675,17188.819623997544,396262216,23024,17210.832870048645,4030541,205,19661.175609756097,A,골목상권,서울시인재개발원,202047,442729,11650,서초구,11650510,서초1동,40038,1204,467,26,814,25,60
3110934,551984,7609932482,13786.509177802254,9715474099,742283,13088.638833167404,2105541617,190299,11064.386134451574,A,골목상권,우면주공아파트,202315,441057,11650,서초구,11650651,양재1동,80617,781,663,24,606,19,81
3110936,304020,12504684223,41131.12368594171,13225187576,350584,37723.30618624923,720503353,46564,15473.399042178507,A,골목상권,더케이호텔(양재리본타워2단지아파트),203096,440710,11650,서초구,11650652,양재2동,43233,1059,682,32,694,39,78
3110937,286776,3910788693,13637.085017574693,4161970493,306629,13573.310068519286,251181800,19853,12652.08280864353,A,골목상권,방아다리근린공원(횃불트리니티신학대학원대학교),203216,442094,11650,서초구,11650651,양재1동,40444,1651,761,57,721,35,108
3110938,200939,20834858206,103687.47831929092,22338870431,249272,89616.44481129048,1504012225,48333,31117.7089152339,A,골목상권,바우뫼공원,203215,441748,11650,서초구,11650651,양재1동,38156,1304,591,34,540,30,64
3110939,2545867,41910819549,16462.297342712718,50492548821,3092637,16326.69751445126,8581729272,546770,15695.318455657773,A,골목상권,양재역 8번(양재동우체국),203504,442512,11650,서초구,11650651,양재1동,218114,7433,869,231,826,176,660
3110940,33311,4076389412,122373.67272072288,5216665067,38251,136379.83495856318,1140275655,4940,230825.03137651825,A,골목상권,양재근린공원(양재2동주민센터),203594,441388,11650,서초구,11650652,양재2동,32454,2358,657,74,784,50,179
3110941,17019,359275174,21110.2399670956,384925061,18361,20964.27542072872,25649887,1342,19113.179582712368,A,골목상권,언남고등학교,203702,441596,11650,서초구,11650652,양재2동,23167,1733,882,60,587,46,82
3110942,622874,18543848142,29771.427515035142,22279064081,792836,28100.46980838408,3735215939,169962,21976.77091938198,A,골목상권,염곡동 구룡사(포이동성당),204060,441129,11650,서초구,11650652,양재2동,252432,6283,759,144,705,111,360
3110943,91857,4984429510,54262.92509008568,5743658506,110640,51913.03783441793,759228996,18783,40421.07203322153,A,골목상권,법제교육센터(버들어린이공원),204103,441561,11650,서초구,11650652,양재2동,57521,4018,855,103,803,99,244
3110945,3408,70689320,20742.171361502347,98861768,4761,20764.91661415669,28172448,1353,20822.208425720622,A,골목상권,본마을노인복지센터(서초구립내곡도서관),204653,439500,11650,서초구,11650660,내곡동,104024,176,259,7,133,4,8
3110946,71056,2754381742,38763.53498648953,5334037868,146451,36421.99689998703,2579656126,75395,34215.21488162345,A,골목상권,청계산원터골,204990,438236,11650,서초구,11650652,양재2동,17189,299,228,6,19,3,24
3110947,73184,2955416785,40383.37320999125,5027895158,122183,41150.52959904406,2072478373,48999,42296.34019061614,A,골목상권,청계산입구역 2번(내곡동주민센터),205203,438567,11650,서초구,11650660,내곡동,84941,387,884,20,17,4,41
3110948,16,26149451,1634340.6875,32686813,24,1361950.5416666667,6537362,8,817170.25,A,골목상권,헌인가구단지,207939,439987,11650,서초구,11650660,내곡동,198674,250,100,5,10,4,0
3110949,75542,1494734365,19786.79893304387,1685786994,89348,18867.65225858441,191052629,13806,13838.376720266551,A,골목상권,한남IC,201701,446824,11680,강남구,11680510,신사동,62126,4888,783,149,722,138,237
