상권_코드,주중_매출_건수,주중_매출_금액,주중_매출_평균,당월_매출_금액,당월_매출_건수,당월_매출_평균,주말_매출_금액,주말_매출_건수,주말_매출_평균,상권_구분_코드,상권_구분_코드_명,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
3110787,769703,14724558301,19130.18177,20433014530,1108329,18435.87466,5708456229,338626,16857.70209,A,골목상권,신길3동주민센터,191661,445257,11560,영등포구,11560650,신길3동,95882,1124,490,13,469,15,48
3110788,2615151,55569846640,21249.19236,76221564017,3668591,20776.79524,20651717377,1053440,19604.07558,A,골목상권,영등포시장역 3번,191702,446987,11560,영등포구,11560535,영등포동,10464,228,200,2,250,5,16
3110789,1948659,43434782389,22289.57575,52043830395,2409657,21598.02428,8609048006,460998,18674.80554,A,골목상권,대림성모병원,191713,443474,11560,영등포구,11560700,대림1동,86491,1076,339,13,359,15,68
3110790,601493,10882767288,18092.92425,14785144692,841251,17575.18825,3902377404,239758,16276.3178,A,골목상권,대림1동주민센터,191730,444244,11560,영등포구,11560670,신길5동,115306,952,251,10,562,24,64
3110791,20928,1335913217,63833.77375,2011537562,30467,66023.48646,675624345,9539,70827.58622,A,골목상권,신풍역 3번,191799,444488,11560,영등포구,11560670,신길5동,21697,188,325,5,225,3,16
3110792,709209,14828142514,20908.00105,19185620842,959779,19989.62349,4357478328,250570,17390.26351,A,골목상권,영등포역 2번,191832,445827,11560,영등포구,11560585,도림동,129915,1155,284,14,409,18,70
3110793,19798,855485750,43210.71573,1127682157,27275,41344.90035,272196407,7477,36404.49472,A,골목상권,대림썬프라자,191840,444066,11560,영등포구,11560700,대림1동,9883,175,531,7,200,4,8
3110794,402980,4826315717,11976.56389,6396640780,546046,11714.47237,1570325063,143066,10976.2282,A,골목상권,영동초등학교,191894,447582,11560,영등포구,11560560,당산2동,81298,909,164,6,396,18,53
3110795,8059,191442628,23755.13438,358879807,15112,23748.00205,167437179,7053,23739.8524,A,골목상권,도림초등학교,191968,445494,11560,영등포구,11560650,신길3동,68722,309,316,7,229,10,8
3110796,179804,5042410215,28043.9268,5691299956,236749,24039.3833,648889741,56945,11395.02574,A,골목상권,한림대학교한강성심병원,191951,447139,11560,영등포구,11560535,영등포동,24293,212,0,0,59,5,24
3110797,117586,2267776966,19286.1137,2851136701,147445,19336.95073,583359735,29859,19537.1491,A,골목상권,KT대방빌딩,191953,444056,11560,영등포구,11560680,신길6동,8947,236,0,0,158,3,16
3110798,13136,860010472,65469.73752,1399498832,20746,67458.73094,539488360,7610,70892.03154,A,골목상권,신풍역 2번,191968,444354,11560,영등포구,11560680,신길6동,21568,186,325,9,395,11,2
3110799,7315,278551101,38079.43964,348966961,8689,40161.92439,70415860,1374,51248.8064,A,골목상권,영등포본동주민센터,192045,445993,11560,영등포구,11560515,영등포본동,29319,161,100,2,250,4,4
3110800,43029,1664417218,38681.28978,1933487208,48181,40129.66124,269069990,5152,52226.31793,A,골목상권,영등포동성당,192062,446868,11560,영등포구,11560535,영등포동,33962,231,0,0,37,4,8
3110802,34985,1767600364,50524.52091,2338554496,49809,46950.4406,570954132,14824,38515.52428,A,골목상권,신길동홍어거리,192263,445659,11560,영등포구,11560660,신길4동,44973,646,195,5,131,8,8
3110803,96612,7363416931,76216.38027,10626765886,147320,72133.89822,3263348955,50708,64355.70235,A,골목상권,신길2동우편취급국,192220,445910,11560,영등포구,11560515,영등포본동,97248,943,315,10,641,18,20
3110804,634908,11064712829,17427.26951,16473481422,897816,18348.39368,5408768593,262908,20572.85664,A,골목상권,신풍역 1번,192291,444455,11560,영등포구,11560680,신길6동,83571,783,803,22,317,20,37
3110805,11135,214854464,19295.41661,276860290,14065,19684.34341,62005826,2930,21162.39795,A,골목상권,신길새마을금고신길4동지점,192281,445152,11560,영등포구,11560660,신길4동,27917,271,454,8,208,6,26
3110807,700430,5181686627,7397.865064,7294179809,977945,7458.681019,2112493182,277515,7612.176574,A,골목상권,신길역 3번,192385,446482,11560,영등포구,11560535,영등포동,44675,476,411,9,133,4,35
3110808,6519,59559693,9136.323516,79491337,8451,9406.145663,19931644,1932,10316.58592,A,골목상권,신길역 1번,192419,446351,11560,영등포구,11560515,영등포본동,31907,2506,100,1,848,65,121
3110809,237559,5563000314,23417.34186,7524380406,313552,23997.23301,1961380092,75993,25810.01003,A,골목상권,장훈고등학교,192541,445881,11560,영등포구,11560515,영등포본동,31824,356,65,3,145,5,40
3110810,1353490,34829939461,25733.42948,45416492089,1780802,25503.39234,10586552628,427312,24774.7609,A,골목상권,영신초등학교,192632,445721,11560,영등포구,11560630,신길1동,117632,1478,430,20,454,25,82
3110811,108936,5316301821,48802.06563,6833055028,144713,47217.97646,1516753207,35777,42394.6448,A,골목상권,보라매역 4번,192689,444412,11560,영등포구,11560680,신길6동,44661,531,300,5,54,4,16
3110812,1091422,19381862262,17758.35769,24135795108,1429215,16887.44878,4753932846,337793,14073.50906,A,골목상권,신길6동주민센터,192681,444264,11560,영등포구,11560680,신길6동,59185,584,546,10,421,13,49
3110813,307636,9401596737,30560.78202,11602104933,372971,31107.25749,2200508196,65335,33680.3887,A,골목상권,보라매역 6번,192848,444620,11560,영등포구,11560680,신길6동,100264,1622,423,23,660,25,76
3110814,367184,16497185135,44928.93246,18815294859,504178,37318.75421,2318109724,136994,16921.25001,A,골목상권,서울지방병무청,193077,445339,11560,영등포구,11560690,신길7동,141531,1027,321,11,370,16,48
3110815,1415672,26545254992,18750.99246,32925769679,1837657,17917.25533,6380514687,421985,15120.2405,A,골목상권,공군호텔,193118,445802,11560,영등포구,11560630,신길1동,182950,1323,569,20,887,33,110
3110816,235525,2789969098,11845.74503,3675226232,323888,11347.21333,885257134,88363,10018.4142,A,골목상권,대방역 6번,193249,446149,11560,영등포구,11560630,신길1동,92336,532,279,7,348,8,20
3110817,66831,1672674439,25028.42153,2496315401,105704,23616.09212,823640962,38873,21187.99583,A,골목상권,대방역 4번,193183,446027,11560,영등포구,11560630,신길1동,51645,224,0,0,91,7,4
3110818,21027,406833656,19348.15504,698212497,32732,21331.18957,291378841,11705,24893.53618,A,골목상권,신대방역 3번,192054,443037,11590,동작구,11590670,신대방1동,49264,179,0,0,220,6,8
3110819,1120202,20778400943,18548.79829,27819567961,1485003,18733.67795,7041167018,364801,19301.39177,A,골목상권,신대방역 4번,192134,443262,11590,동작구,11590670,신대방1동,181264,1677,449,26,453,23,71
3110820,738684,12399291929,16785.65114,16839969021,1021226,16489.95327,4440677092,282542,15716.87428,A,골목상권,성남고등학교,193252,444990,11590,동작구,11590660,대방동,100016,1097,701,28,377,17,68
3110821,381833,5781057249,15140.27664,7729810088,520857,14840.56101,1948752839,139024,14017.38433,A,골목상권,보라매역 2번,193222,444165,11590,동작구,11590680,신대방2동,128484,887,494,15,474,22,40
3110822,25928,271167561,10458.48353,417069839,38157,10930.36242,145902278,12229,11930.84291,A,골목상권,신대방삼거리역 4번(대림초등학교),193481,444719,11590,동작구,11590660,대방동,91041,357,100,1,212,10,17
3110823,193279,2198465332,11374.56905,3213916518,275193,11678.77278,1015451186,81914,12396.55231,A,골목상권,신대방삼거리역 3번,193495,443992,11590,동작구,11590680,신대방2동,88509,590,190,4,193,8,20
3110824,266630,5027619416,18856.16553,6353108155,356333,17829.13217,1325488739,89703,14776.41482,A,골목상권,대방역 3번,193544,445834,11590,동작구,11590660,대방동,46862,408,498,12,255,8,48
3110825,201762,2598329892,12878.19258,3581191583,291461,12287.03526,982861691,89699,10957.33164,A,골목상권,신대방삼거리역 1번,193977,444086,11590,동작구,11590550,상도3동,182490,1268,169,9,271,18,49
3110826,1148875,16572896315,14425.32592,24247452326,1647069,14721.57653,7674556011,498194,15404.75399,A,골목상권,장승배기역 4번,194212,444888,11590,동작구,11590540,상도2동,115676,1261,641,23,618,30,41
3110827,555704,9425279693,16960.97148,13831174204,770090,17960.46463,4405894511,214386,20551.22308,A,골목상권,NH농협은행 상도동지점,194245,444648,11590,동작구,11590560,상도4동,68956,723,255,8,369,12,46
3110828,908482,9863022727,10856.59675,12646572006,1192562,10604.54048,2783549279,284080,9798.469723,A,골목상권,노량진역 6번,194358,445728,11590,동작구,11590520,노량진2동,236972,1680,368,15,511,29,52
3110829,7815,144680989,18513.24235,180605372,9620,18773.94719,35924383,1805,19902.70526,A,골목상권,장승배기역 5번,194538,445369,11590,동작구,11590520,노량진2동,92311,395,150,2,217,15,8
3110830,8585,914604669,106535.1973,1030280922,10941,94166.97944,115676253,2356,49098.57937,A,골목상권,상도초등학교,194593,444510,11590,동작구,11590560,상도4동,126620,520,153,5,327,7,28
3110831,137325,4367497189,31804.09386,5272688958,175272,30082.89378,905191769,37947,23854.10623,A,골목상권,상도4동주민센터,194748,444356,11590,동작구,11590560,상도4동,56494,568,470,10,257,12,31
3110832,210617,4775447698,22673.60991,6345395210,269275,23564.73943,1569947512,58658,26764.42279,A,골목상권,노량진초등학교,194858,445646,11590,동작구,11590510,노량진1동,100857,712,316,5,285,6,32
3110833,69691,2721667728,39053.36023,3406834886,93620,36390.03296,685167158,23929,28633.33854,A,골목상권,상도역 2번,195157,444896,11590,동작구,11590540,상도2동,54544,708,389,10,109,6,47
3110835,67521,1591040295,23563.63642,2297404184,95104,24156.75665,706363889,27583,25608.66798,A,골목상권,상도역 1번,195387,444723,11590,동작구,11590530,상도1동,39906,415,266,6,341,6,38
3110836,2921861,57381058511,19638.53123,68944803589,3745819,18405.8022,11563745078,823958,14034.38656,A,골목상권,상도역 5번,195705,444812,11590,동작구,11590530,상도1동,239852,2568,313,24,398,37,170
3110837,1381901,27104939101,19614.24089,34449572806,1836721,18756.01836,7344633705,454820,16148.44049,A,골목상권,숭실대입구역 1번,195884,443947,11590,동작구,11590530,상도1동,148274,1279,793,27,346,24,113
3110838,118998,3237364282,27205.1991,4895348864,178472,27429.22623,1657984582,59474,27877.46884,A,골목상권,상도1동주민센터앞,195911,444210,11590,동작구,11590530,상도1동,13134,277,300,6,195,5,32
3110839,1669706,15527474921,9299.526336,20120837867,2121126,9485.92298,4593362946,451420,10175.36429,A,골목상권,숭실대입구역 4번,196190,443894,11590,동작구,11590530,상도1동,68786,1008,440,20,289,21,180
3110840,2051801,22813083296,11118.56525,29766631117,2702170,11015.82473,6953547821,650369,10691.69628,A,골목상권,중앙대학교,196335,445395,11590,동작구,11590605,흑석동,107472,931,420,22,323,22,164
3110841,1045,40132828,38404.6201,67555909,1514,44620.81176,27423081,469,58471.38806,A,골목상권,중대부중,196769,445000,11590,동작구,11590605,흑석동,60861,220,0,0,587,16,2
3110842,921536,19344845029,20991.95802,24941535168,1211289,20590.90371,5596690139,289753,19315.38289,A,골목상권,흑리단길,196906,445314,11590,동작구,11590605,흑석동,29278,826,619,20,676,21,64
3110843,63340,2058756285,32503.25679,2454834815,88040,27883.176,396078530,24700,16035.56802,A,골목상권,사당5동주민센터,197095,442986,11590,동작구,11590651,사당5동,42412,474,344,7,259,10,16
3110845,4751,391546445,82413.48032,496477278,7324,67787.72228,104930833,2573,40781.51302,A,골목상권,사당종합체육관,197367,443492,11590,동작구,11590640,사당3동,33058,261,133,2,0,0,16
3110846,2175572,29491475136,13555.73391,38819957264,2864567,13551.77144,9328482128,688995,13539.25954,A,골목상권,남성역 1번,197550,442407,11590,동작구,11590650,사당4동,212396,2103,409,29,504,36,110
3110848,439799,7848750928,17846.22277,9799821790,608174,16113.51651,1951070862,168375,11587.65174,A,골목상권,양지어린이공원,197855,442468,11590,동작구,11590620,사당1동,116036,1032,627,20,493,13,57
3110849,103883,5445084456,52415.5488,7016412473,139940,50138.71997,1571328017,36057,43579.00039,A,골목상권,이수역 10번,197978,442939,11590,동작구,11590640,사당3동,119168,971,556,14,787,24,61
3110850,2051616,39101221723,19058.74283,52338700933,2817561,18575.88919,13237479210,765945,17282.54537,A,골목상권,사당역 10번,198068,442220,11590,동작구,11590620,사당1동,202958,2674,1064,50,554,44,140
3110851,97463,771219038,7912.941711,1121244901,140396,7986.302323,350025863,42933,8152.839611,A,골목상권,경문고등학교(동작동성당),198202,443594,11590,동작구,11590630,사당2동,115412,564,276,7,128,11,36
3110852,513337,9834676371,19158.32362,12170990379,706986,17215.32022,2336314008,193649,12064.68408,A,골목상권,이수역 9번,198205,442660,11590,동작구,11590620,사당1동,44183,651,328,12,236,9,41
3110853,430461,5918503766,13749.2218,7942023210,595125,13345.13457,2023519444,164664,12288.77863,A,골목상권,KT구로지사,191353,442391,11620,관악구,11620725,조원동,80033,515,331,9,443,13,8
3110854,16060,2124887680,132309.32,2570694845,22995,111793.6441,445807165,6935,64283.65753,A,골목상권,조원동주민센터,191838,442556,11620,관악구,11620725,조원동,47109,380,393,8,140,5,21
3110855,2058293,42546405043,20670.72329,56296949261,2784728,20216.31889,13750544218,726435,18928.80191,A,골목상권,신대방역 2번,192238,442777,11620,관악구,11620725,조원동,155155,2137,428,26,547,51,124
3110856,910551,17590906245,19318.96867,23073301963,1226461,18812.91127,5482395718,315910,17354.29622,A,골목상권,미성초등학교,192319,442269,11620,관악구,11620765,미성동,127503,1315,437,17,477,17,66
3110857,485100,6989684287,14408.7493,9338512607,677597,13781.80926,2348828320,192497,12201.89572,A,골목상권,미성동주민센터,192423,441763,11620,관악구,11620765,미성동,113505,838,554,13,309,17,54
3110858,111459,4211011362,37780.81054,5670626113,159354,35585.088,1459614751,47895,30475.30538,A,골목상권,신대방역 1번,192456,443061,11620,관악구,11620685,신사동,23709,449,464,9,421,9,36
3110859,263934,3299017820,12499.40447,4480174841,360562,12425.53248,1181157021,96628,12223.75524,A,골목상권,난향초등학교,192625,440416,11620,관악구,11620715,난향동,77274,451,277,8,220,5,12
3110860,394464,6860320780,17391.50031,8757576058,555571,15763.19869,1897255278,161107,11776.36774,A,골목상권,호림박물관(성보고등학교),192858,442483,11620,관악구,11620765,미성동,69058,613,540,10,236,10,48
3110861,2795738,50224733971,17964.74991,63253053603,3716727,17018.48255,13028319632,920989,14146.01003,A,골목상권,관악구신사동주민센터,192729,442721,11620,관악구,11620685,신사동,200822,2574,512,41,1281,66,155
3110862,377583,5797722073,15354.82814,7887131081,496909,15872.38525,2089409008,119326,17510.09007,A,골목상권,난곡초등학교(난곡동벽화마을),192771,441384,11620,관악구,11620775,난곡동,58047,499,193,5,217,8,39
3110863,454912,9055715776,19906.52209,12478479903,626367,19921.99446,3422764127,171455,19963.04644,A,골목상권,난우초등학교,192760,441872,11620,관악구,11620765,미성동,109345,979,312,16,309,18,93
3110864,767051,5586101986,7282.569198,8108494725,1108691,7313.57495,2522392739,341640,7383.189144,A,골목상권,신림우방아파트,192874,443085,11620,관악구,11620685,신사동,106563,666,677,11,719,25,20
3110865,2339573,37919904203,16208.04489,48013243992,3021151,15892.36817,10093339789,681578,14808.78166,A,골목상권,남강고등학교(남강중학교),193005,441570,11620,관악구,11620775,난곡동,181632,1801,601,28,1023,34,137
3110866,293423,3689853568,12575.20224,5340367329,413497,12915.12956,1650513761,120074,13745.80476,A,골목상권,난우중학교,193145,441089,11620,관악구,11620775,난곡동,139406,806,446,11,497,15,39
3110867,310790,2695269045,8672.315856,3894722079,440665,8838.283229,1199453034,129875,9235.442033,A,골목상권,국제신학대학원대학교(남서울중학교),193263,442535,11620,관악구,11620655,신원동,95938,748,355,10,391,14,35
3110868,139247,4179028614,30011.62405,5483967720,193713,28309.75577,1304939106,54466,23958.78357,A,골목상권,남부초등학교,193212,442810,11620,관악구,11620685,신사동,87679,825,851,25,599,22,36
3110869,2174090,28828581490,13260.06812,42779614951,3185921,13427.70739,13951033461,1011831,13787.90871,A,골목상권,"신림역 5번(신림동주민센터, 신림동별빛거리)",193410,443070,11620,관악구,11620695,신림동,194701,2270,574,32,571,49,140
3110871,571638,7664048340,13407.17087,10216224469,753011,13567.16498,2552176129,181373,14071.42259,A,골목상권,신원동주민센터,193568,442344,11620,관악구,11620655,신원동,49950,875,390,22,508,21,65
3110872,6430,1100888590,171211.2893,1218606281,7883,154586.6144,117717691,1453,81016.99312,A,골목상권,신림초등학교,193607,442092,11620,관악구,11620655,신원동,53857,328,425,5,342,7,8
3110873,912099,15972158567,17511.43085,20376216717,1188830,17139.72285,4404058150,276731,15914.58185,A,골목상권,당곡중학교,193763,443532,11620,관악구,11620525,보라매동,132683,1515,412,35,1052,41,106
3110874,74124,1546770669,20867.33944,2099381059,98292,21358.61575,552610390,24168,22865.37529,A,골목상권,원신초등학교(구세군관악영문교회),193872,440965,11620,관악구,11620745,삼성동,110847,598,172,6,400,21,5
3110875,25942,327805621,12636.09672,560994598,38090,14728.13332,233188977,12148,19195.66818,A,골목상권,보라매동주민센터(당곡고등학교),194004,443276,11620,관악구,11620525,보라매동,62226,427,310,7,528,18,26
3110876,381340,4383117745,11493.98895,6210714562,534650,11616.41179,1827596817,153310,11920.92373,A,골목상권,서원동주민센터(신관중학교),194029,442218,11620,관악구,11620645,서원동,59122,760,200,6,198,16,36
3110877,873042,35011870400,40103.30591,51413109074,1217252,42237.02986,16401238674,344210,47648.93139,A,골목상권,신림역 8번,194080,442990,11620,관악구,11620695,신림동,103978,1189,658,21,796,32,48
3110878,5408,196139841,36268.46172,297346800,7671,38762.456,101206959,2263,44722.47415,A,골목상권,미림여고,194051,440617,11620,관악구,11620745,삼성동,45308,210,434,7,150,6,19
3110879,216920,2144472426,9886.006021,3008087738,305718,9839.419786,863615312,88798,9725.616703,A,골목상권,신림현대아파트,194114,441623,11620,관악구,11620745,삼성동,51568,469,345,6,320,8,24
3110880,89477,1293273595,14453.69866,2028181111,116754,17371.40578,734907516,27277,26942.38795,A,골목상권,신림역 1번,194115,442727,11620,관악구,11620645,서원동,38288,258,103,4,128,4,26
3110881,3814391,31840818407,8347.549689,45875642904,5464360,8395.428358,14034824497,1649969,8506.114052,A,골목상권,구립대학경로당(관악산샘말공원),194358,440921,11620,관악구,11620735,대학동,234224,3445,889,77,644,94,220
3110882,492026,8155921987,16576.20123,11067510585,646231,17126.24524,2911588598,154205,18881.28529,A,골목상권,신성초등학교,194361,441512,11620,관악구,11620665,서림동,147004,1266,1007,27,949,31,69
3110883,1548363,19135424377,12358.48724,27006436813,2257748,11961.67013,7871012436,709385,11095.54394,A,골목상권,은천초등학교(은천교앞),194431,443088,11620,관악구,11620525,보라매동,111515,1374,578,29,528,33,92
3110884,309029,6131071287,19839.79266,8573399263,396913,21600.19768,2442327976,87884,27790.35975,A,골목상권,봉천역 4번(봉천110안전센터),194626,442864,11620,관악구,11620605,은천동,43849,645,272,13,328,21,47
3110885,788891,9142225669,11588.70575,13030854960,1106729,11774.20575,3888629291,317838,12234.62673,A,골목상권,영락고등학교,194629,441770,11620,관악구,11620665,서림동,138911,1121,781,24,441,24,47
3110886,1042155,10563892149,10136.58443,14047601574,1470433,9553.377525,3483709425,428278,8134.224557,A,골목상권,관악해태어린이공원,194687,441400,11620,관악구,11620665,서림동,78673,665,275,8,150,13,60
3110887,757,26864368,35487.93659,32845969,819,40104.96825,5981601,62,96477.43548,A,골목상권,서울산업정보학교(서울삼성초등학교),194840,441125,11620,관악구,11620735,대학동,56397,247,200,2,21,3,20
3110888,258923,5648961836,21817.14964,7276768082,354058,20552.47468,1627806246,95135,17110.48769,A,골목상권,청룡동주민센터,195012,442181,11620,관악구,11620595,청룡동,38688,742,662,19,241,14,56
3110889,15899,659274682,41466.42443,1117917875,25580,43702.80981,458643193,9681,47375.60097,A,골목상권,봉천역 6번,195155,442768,11620,관악구,11620605,은천동,42797,389,481,9,282,7,12
3110890,473348,4268029748,9016.684866,5972183594,683153,8742.087928,1704153846,209805,8122.560692,A,골목상권,봉천역 1번(관악초등학교),195190,442296,11620,관악구,11620595,청룡동,53715,839,404,10,367,14,49
3110891,335227,5315165960,15855.42322,6543028212,446464,14655.22016,1227862252,111237,11038.25393,A,골목상권,구암초등학교,195414,443215,11620,관악구,11620565,성현동,40509,750,524,16,496,16,41
3110892,2234853,40750124116,18233.917,53502905932,3015956,17739.9491,12752781816,781103,16326.63274,A,골목상권,관악구 중앙길,195677,442761,11620,관악구,11620615,중앙동,259916,2915,740,54,580,64,197
3110893,88900,1334690121,15013.38719,1918090135,126566,15154.86098,583400014,37666,15488.77008,A,골목상권,관악소방서(문영여고),195802,441665,11620,관악구,11620595,청룡동,16048,138,17,1,0,2,8
3110895,2049360,38928665964,18995.52346,57135937285,2957933,19316.17021,18207271321,908573,20039.41491,A,골목상권,샤로수길,196117,441883,11620,관악구,11620585,낙성대동,315417,3078,861,64,628,75,191
3110896,252374,5395340671,21378.35384,6830544674,315289,21664.39259,1435204003,62915,22811.79374,A,골목상권,관악우성아파트,196226,442968,11620,관악구,11620575,행운동,23731,679,249,7,258,8,36
3110897,216839,3687143988,17004.06287,4933565120,299065,16496.63157,1246421132,82226,15158.47946,A,골목상권,서울대입구역 8번,196233,442468,11620,관악구,11620575,행운동,115911,1127,563,22,505,19,57
3110899,83012,2296684702,27666.89999,2745348890,123218,22280.4208,448664188,40206,11159.13515,A,골목상권,낙성대역 5번(관악중학교),196737,442198,11620,관악구,11620575,행운동,73363,399,408,8,428,15,17
3110900,818343,10393621885,12700.81358,14080364851,1139381,12357.90736,3686742966,321038,11483.82112,A,골목상권,낙성대역 1번(관악구민 종합체육센터),196764,441656,11620,관악구,11620625,인헌동,111817,1018,611,20,540,29,53
3110901,866824,9910176359,11432.74339,13334953423,1148122,11614.57878,3424777064,281298,12174.90727,A,골목상권,인헌고등학교(인헌중학교),197183,441216,11620,관악구,11620625,인헌동,92180,695,595,13,268,15,60
3110902,1950483,34161734117,17514.4998,45079237720,2658218,16958.44273,10917503603,707735,15425.97668,A,골목상권,사당역 4번,198001,441642,11620,관악구,11620630,남현동,250733,2080,573,35,856,38,101
3110903,525967,15225043936,28946.7665,20879329629,713859,29248.53456,5654285693,187892,30093.27535,A,골목상권,방배아이파크아파트,198645,443636,11650,서초구,11650590,방배본동,92803,1288,551,16,694,17,32
3110904,413251,7088020332,17151.85283,8154265949,526414,15490.21483,1066245617,113163,9422.21059,A,골목상권,이수역 5번,198658,442868,11650,서초구,11650610,방배2동,47127,879,571,14,217,12,75
3110905,52054,1468758955,28216.06322,1894516290,82030,23095.40766,425757335,29976,14203.27379,A,골목상권,방배노인종합복지관(이수중학교),198767,442486,11650,서초구,11650610,방배2동,76869,572,323,8,345,9,16
3110906,3344,237981671,71166.76764,285310717,3767,75739.50544,47329046,423,111888.9976,A,골목상권,서문여고,198789,443409,11650,서초구,11650621,방배4동,37319,332,250,3,545,12,11
3110907,543049,13049617884,24030.27698,16093023553,707472,22747.22329,3043405669,164423,18509.61039,A,골목상권,방배초등학교,198700,443064,11650,서초구,11650621,방배4동,103888,1722,551,28,507,21,50
3110908,25925,4427738620,170790.3036,5252194979,36751,142912.9814,824456359,10826,76155.21513,A,골목상권,구반포역,198833,444737,11650,서초구,11650550,반포본동,28724,1309,141,6,429,22,13
3110910,20551,4943733048,240559.2452,5010442560,22173,225970.4397,66709512,1622,41127.93588,A,골목상권,내방역 5번,199070,443205,11650,서초구,11650621,방배4동,60073,424,233,4,244,8,15
3110912,741690,20220487341,27262.72073,24594060289,1009085,24372.6349,4373572948,267395,16356.22561,A,골목상권,방배동사이길,199133,443860,11650,서초구,11650590,방배본동,26478,732,214,5,47,4,27
3110913,331617,55856270148,168436.0879,56668014797,372238,152235.9748,811744649,40621,19983.37434,A,골목상권,방현초등학교(방배119안전센터),198951,441910,11650,서초구,11650620,방배3동,148771,916,280,8,642,24,35
3110914,12,205423,17118.58333,205423,12,17118.58333,0,0,,A,골목상권,내방역 6번,199218,443346,11650,서초구,11650621,방배4동,16286,209,300,4,150,4,0
3110915,63389,4816256015,75979.36574,5841062563,82182,71074.71907,1024806548,18793,54531.2908,A,골목상권,서래초등학교,199372,443950,11650,서초구,11650590,방배본동,76657,528,175,4,145,7,8
3110916,345919,8567887691,24768.47959,10890699570,442402,24617.20239,2322811879,96483,24074.83058,A,골목상권,내방역 4번,199314,442867,11650,서초구,11650600,방배1동,103116,979,619,12,333,11,32
3110917,0,0,,48000000,13,3692307.692,48000000,13,3692307.692,A,골목상권,서초소방서,199357,444216,11650,서초구,11650581,반포4동,48294,263,200,3,100,2,4
3110918,265991,4047519307,15216.75285,4938441326,371089,13307.97013,890922019,105098,8477.059687,A,골목상권,방배역 3번,199432,442516,11650,서초구,11650600,방배1동,62846,704,195,9,136,6,24
3110919,7191,846967362,117781.5828,1082181761,8912,121429.7308,235214399,1721,136673.0965,A,골목상권,내방역 8번,199552,443466,11650,서초구,11650621,방배4동,88173,607,517,7,50,5,14
3110921,78334,7819453328,99821.95889,10388463475,105893,98103.40131,2569010147,27559,93218.55463,A,골목상권,서울프랑스학교,199704,444220,11650,서초구,11650581,반포4동,35625,342,250,4,0,1,8
3110922,23860,2109948769,88430.3759,2175141698,30262,71876.99749,65192929,6402,10183.2129,A,골목상권,내방역 1번,199733,442978,11650,서초구,11650600,방배1동,62116,386,95,3,118,4,12
3110923,46,5649887,122823.6304,5649887,46,122823.6304,0,0,,A,골목상권,방배역 1번,199982,442335,11650,서초구,11650620,방배3동,14707,113,33,1,100,2,8
3110924,92447,4566706759,49398.10658,5481247071,119247,45965.49239,914540312,26800,34124.63851,A,골목상권,반포4동주민센터(몽마르뜨공원),200061,444151,11650,서초구,11650581,반포4동,75392,501,296,5,122,5,12
3110925,164189,2879495124,17537.68598,3306982819,191055,17309.06189,427487695,26866,15911.8475,A,골목상권,서초중학교,200617,443038,11650,서초구,11650530,서초3동,71878,673,295,12,84,7,26
3110926,78726,1361709631,17296.82228,1696751256,89633,18929.984,335041625,10907,30718.03658,A,골목상권,신중초등학교,200709,442463,11650,서초구,11650530,서초3동,98883,822,372,7,349,10,28
3110928,542,3925911,7243.378229,6430853,920,6990.057609,2504942,378,6626.830688,A,골목상권,서초우방유쉘아파트,201045,443283,11650,서초구,11650530,서초3동,22283,263,125,3,169,5,6
3110929,347872,4512340554,12971.26689,5532445642,424966,13018.56064,1020105088,77094,13231.96472,A,골목상권,남부터미널역 1번,201821,443233,11650,서초구,11650510,서초1동,186714,1174,634,20,394,15,45
3110930,66823,4464958184,66817.68529,5367295331,90989,58988.39784,902337147,24166,37339.11889,A,골목상권,서초동성당,201869,443675,11650,서초구,11650510,서초1동,98532,531,495,9,290,9,20
3110931,271942,2161589198,7948.714057,2360626726,297084,7945.990784,199037528,25142,7916.5352,A,골목상권,삼성전자서울R&D(서울우면초등학교),201846,440746,11650,서초구,11650651,양재1동,44205,181,416,9,214,6,13
3110932,27683,526934250,19034.57898,558152435,28337,19696.94869,31218185,654,47734.22783,A,골목상권,서울시인재개발원,202047,442729,11650,서초구,11650510,서초1동,40038,308,70,2,200,4,14
3110934,767718,10919629858,14223.49073,13498957945,1010083,13364.20665,2579328087,242365,10642.32908,A,골목상권,우면주공아파트,202315,441057,11650,서초구,11650651,양재1동,80617,1176,377,15,428,29,74
3110935,21631,182058925,8416.574592,213539602,24400,8751.623033,31480677,2769,11368.96966,A,골목상권,한전아트센터,202358,442988,11650,서초구,11650520,서초2동,32304,413,349,7,450,9,15
3110936,305860,13728836954,44886.01633,14541054342,345749,42056.67794,812217388,39889,20361.93908,A,골목상권,더케이호텔(양재리본타워2단지아파트),203096,440710,11650,서초구,11650652,양재2동,43233,466,166,3,240,5,26
3110937,351481,5947089365,16920.08776,6523094110,382076,17072.76592,576004745,30595,18826.76075,A,골목상권,방아다리근린공원(횃불트리니티신학대학원대학교),203216,442094,11650,서초구,11650651,양재1동,40444,331,20,1,158,6,15
