id,geom,grid_id,p_val,p_m,p_w,d_csv,d_coffee,d_kfood,d_pharm,d_salon,sido_cd,sido_nm,버스정류장수,1km이내_버스정류장_수,500m이내_버스정류장_수,300m이내_버스정류장_수,200m이내_버스정류장_수,100m이내_버스정류장_수,당월_매출_금액,당월_매출_건수,개업_점포_수,폐업_점포_수
1250,"MULTIPOLYGON (((188166.76119616264 548999.2618852928, 188166.22924981895 549099.2967938056, 188266.2641637534 549099.8287456142, 188266.79611014016 548999.7938262149, 188166.76119616264 548999.2618852928)))",다사440492,422,199,223,0,0,0,0,0,11,서울특별시,0,3,0,0,0,0,621770131.8,1182338,0.891891892,1.432432432
387,"MULTIPOLYGON (((185276.92176111374 546883.1091602948, 185276.39004462742 546983.1437538073, 185376.4246435675 546983.675475761, 185376.9563600926 546883.6408713547, 185276.92176111374 546883.1091602948)))",다사411471,214,111,103,0,2,2,0,1,11,서울특별시,0,28,7,3,0,0,670557213.7,1332746.5,0.410991637,0.789725209
1205,"MULTIPOLYGON (((188063.0024402811 549698.9742268999, 188062.47041775673 549799.0091242301, 188162.50532051057 549799.5411522213, 188163.0373430786 549699.5062439996, 188063.0024402811 549698.9742268999)))",다사439499,353,162,191,0,0,0,0,2,11,서울특별시,0,14,2,0,0,0,42845686.5,43909,0.611111111,0.611111111
1259,"MULTIPOLYGON (((188161.97328705632 549899.5760603998, 188161.4412427129 549999.6109685358, 188261.47615627243 550000.1430183441, 188262.0082006582 549900.1080993201, 188161.97328705632 549899.5760603998)))",다사440501,171,80,91,0,1,3,0,2,11,서울특별시,0,19,3,2,2,0,5010575379,3895504.5,2.788461538,3.036324786
344,"MULTIPOLYGON (((185176.3554565789 546982.6120318947, 185175.82372923548 547082.6466144789, 185275.85831724727 547083.1783472858, 185276.39004462742 546983.1437538073, 185176.3554565789 546982.6120318947)))",다사410472,111,54,57,0,2,5,0,4,11,서울특별시,0,28,5,0,0,0,515188689.6,626931,0.725806452,1.002688172
86,"MULTIPOLYGON (((184570.83039571226 547979.766871857, 184570.29855968125 548079.8013887195, 184670.33308197084 548080.3332302151, 184670.8649180407 547980.2987024616, 184570.83039571226 547979.766871857)))",다사404482,405,229,176,1,0,0,0,0,11,서울특별시,0,25,7,0,0,0,464283719,1374034,0.611111111,0.888888889
87,"MULTIPOLYGON (((184570.29855968125 548079.8013887195, 184569.76671275814 548179.835905546, 184669.80123501152 548180.367757933, 184670.33308197084 548080.3332302151, 184570.29855968125 548079.8013887195)))",다사404483,423,246,177,0,0,0,0,2,11,서울특별시,0,26,8,0,0,0,259414121.9,699479.5,0.662698413,0.73015873
134,"MULTIPOLYGON (((184666.07800137077 548880.6094509179, 184665.54606729155 548980.6439783392, 184765.58060013835 548981.1759178818, 184766.11253425485 548881.1413795712, 184666.07800137077 548880.6094509179)))",다사405491,104,46,58,1,2,1,0,3,11,서울특별시,1,31,15,6,4,2,474911009.3,496723.5,0.659090909,0.911616162
135,"MULTIPOLYGON (((184665.54606729155 548980.6439783392, 184665.0141223218 549080.6785057222, 184765.04865513174 549081.2104561557, 184765.58060013835 548981.1759178818, 184665.54606729155 548980.6439783392)))",다사405492,478,241,237,0,1,1,0,6,11,서울특별시,0,32,12,5,4,0,219622225.4,150535,0.833333333,0.944444444
137,"MULTIPOLYGON (((184664.4821664632 549180.7130330706, 184663.9501997151 549280.7475603807, 184763.9847324523 549281.2795325915, 184764.51669923658 549181.2449943934, 184664.4821664632 549180.7130330706)))",다사405494,115,63,52,0,0,0,0,0,11,서울특별시,0,32,8,1,0,0,219622225.4,150535,0.833333333,0.944444444
138,"MULTIPOLYGON (((184663.9501997151 549280.7475603807, 184663.4182220792 549380.7820876547, 184763.4527547783 549381.3140707542, 184763.9847324523 549281.2795325915, 184663.9501997151 549280.7475603807)))",다사405495,0,0,0,0,0,0,0,0,11,서울특별시,0,36,5,0,0,0,219622225.4,150535,0.833333333,0.944444444
969,"MULTIPOLYGON (((187473.43141097913 547695.0854765769, 187472.89960649496 547795.1203093914, 187572.9344447353 547795.6521193419, 187573.4662492586 547695.6172756351, 187473.43141097913 547695.0854765769)))",다사433479,0,0,0,0,0,0,0,0,11,서울특별시,0,23,3,0,0,0,823789344.1,153892,0.857142857,0.928571429
473,"MULTIPOLYGON (((185476.45925340103 546984.2071977514, 185475.92752594707 547084.2418130115, 185575.96214663427 547084.7735459332, 185576.49387412757 546984.73891978, 185476.45925340103 546984.2071977514)))",다사413472,221,114,107,0,0,0,0,0,11,서울특별시,1,30,8,3,3,3,565307623.5,1057611,0.468518519,0.803703704
1856,"MULTIPOLYGON (((189665.15819593664 549407.3812907021, 189664.6262053956 549507.4163623796, 189764.6612824954 549507.9483583858, 189765.19327308083 549407.9132758204, 189665.15819593664 549407.3812907021)))",다사455496,0,0,0,0,0,0,0,0,11,서울특별시,0,19,7,4,2,1,184889.8636,286,0.181818182,0.227272727
395,"MULTIPOLYGON (((185272.66772424415 547683.3859073484, 185272.13592062338 547783.4205005607, 185372.1705192631 547783.9523096464, 185372.70232292177 547683.9177055433, 185272.66772424415 547683.3859073484)))",다사411479,412,222,190,0,0,0,0,0,11,서울특별시,0,34,12,4,4,0,505829995.1,1113071,0.638888889,0.972222222
1452,"MULTIPOLYGON (((188566.9009174092 549001.3896492296, 188566.36897089737 549101.4246012985, 188666.40392838963 549101.9565532764, 188666.9358749439 549001.9215903173, 188566.9009174092 549001.3896492296)))",다사444492,608,305,303,1,0,0,0,1,11,서울특별시,0,7,0,0,0,0,203132899.1,28217,0.428571429,0.428571429
1528,"MULTIPOLYGON (((188779.2026093577 546701.6491212345, 188778.67091325208 546801.684096058, 188878.70589350123 546802.2157976328, 188879.23758964974 546702.1808119157, 188779.2026093577 546701.6491212345)))",다사446469,115,65,50,1,1,2,0,1,11,서울특별시,0,31,4,0,0,0,1760375792,1096058,1.633928571,1.419642857
1532,"MULTIPOLYGON (((188777.07575957594 547101.7890202771, 188776.5440199003 547201.8239949307, 188876.57899997963 547202.3557400737, 188877.1107396988 547102.3207545272, 188777.07575957594 547101.7890202771)))",다사446473,275,131,144,0,4,2,0,5,11,서울특별시,0,29,9,6,2,0,7257370370,5545748,3.481481481,3.407407407
1555,"MULTIPOLYGON (((188764.84299164527 549402.5934265855, 188764.31100148964 549502.628400262, 188864.34598059108 549503.1603958816, 188864.8779707887 549403.1254113159, 188764.84299164527 549402.5934265855)))",다사446496,460,208,252,0,2,0,0,2,11,서울특별시,0,15,2,1,0,0,141097895.3,213599,0.5,0.692307692
1557,"MULTIPOLYGON (((188763.7790004474 549602.6633738993, 188763.24698851779 549702.6983474914, 188863.281967534 549703.2303648884, 188863.81397950716 549603.195380407, 188763.7790004474 549602.6633738993)))",다사446498,116,53,63,1,1,6,0,4,11,서울특별시,0,17,6,2,1,0,4773356002,2413061,1.363636364,1.545454545
1618,"MULTIPOLYGON (((188979.2725808349 546702.7125026407, 188978.740884642 546802.7474992487, 189078.7758866762 546803.2792009091, 189079.30758291052 546703.2441934083, 188979.2725808349 546702.7125026407)))",다사448469,234,124,110,0,1,2,0,3,11,서울특별시,0,25,3,0,0,0,854583985.9,634154,1.015873016,0.746031746
518,"MULTIPOLYGON (((185571.70793458718 547885.0505537757, 185571.17610906984 547985.0851795854, 185671.21074030607 547985.6170105669, 185671.74256586088 547885.5823738663, 185571.70793458718 547885.0505537757)))",다사414481,245,129,116,0,1,4,0,2,11,서울특별시,0,38,12,7,4,0,1951156451,813132,1.5,2.125
825,"MULTIPOLYGON (((186877.4766518472 546891.6165418834, 186876.9449347373 546991.6513096716, 186976.9797079513 546992.183032247, 186977.5114251008 546892.1482535673, 186877.4766518472 546891.6165418834)))",다사427471,117,36,81,0,2,4,0,0,11,서울특별시,0,26,10,7,6,2,2006234877,3547398,1.088259442,1.347701149
1157,"MULTIPOLYGON (((187960.8393931076 550098.5817553636, 187960.3073270715 550198.6166416422, 188060.34221877123 550199.1487131435, 188060.8742848504 550099.1138159763, 187960.8393931076 550098.5817553636)))",다사438503,15,8,7,0,0,0,0,0,11,서울특별시,0,17,6,0,0,0,4831229200,3725509,3.5,4.611111111
1587,"MULTIPOLYGON (((188872.8565169879 547902.6006377038, 188872.32469013997 548002.6356229103, 188972.3596807692 548003.1674552258, 188972.89150766144 547903.1324591285, 188872.8565169879 547902.6006377038)))",다사447481,0,0,0,0,0,0,0,0,11,서울특별시,0,23,5,2,2,0,2723763889,8420889,1.944444444,3.013888889
1248,"MULTIPOLYGON (((188167.82505618417 548799.1920681435, 188167.293131619 548899.226976739, 188267.3280456377 548899.758906771, 188267.85997024667 548799.723987286, 188167.82505618417 548799.1920681435)))",다사440490,391,198,193,1,0,4,0,0,11,서울특별시,0,1,0,0,0,0,1062126440,1168201.5,1.070945946,1.507882883
1285,"MULTIPOLYGON (((188275.83753252515 547299.2001900029, 188275.30577127694 547399.2351101146, 188375.3406968142 547399.7668768282, 188375.8724581043 547299.7319458271, 188275.83753252515 547299.2001900029)))",다사441475,24,11,13,1,2,0,0,1,11,서울특별시,0,34,16,4,3,1,2204515177,348214,0.6,0.8
1364,"MULTIPOLYGON (((188487.07186637292 545199.5299121897, 188486.5403337937 545299.5648549681, 188586.57528199692 545300.0963930157, 188587.10681461848 545200.0614393429, 188487.07186637292 545199.5299121897)))",다사443454,0,0,0,0,0,0,0,0,11,서울특별시,0,30,2,0,0,0,113093639.9,193709,0.0967741935,0.064516129
205,"MULTIPOLYGON (((184876.25175778224 546981.0168663759, 184875.72003055277 547081.0514162848, 184975.75458589007 547081.5831489784, 184976.2863131559 546981.548588178, 184876.25175778224 546981.0168663759)))",다사407472,570,280,290,0,0,0,0,0,11,서울특별시,0,22,0,0,0,0,598544076.4,1151427,0.451612903,0.838709677
1737,"MULTIPOLYGON (((189276.18727843178 547304.5177501413, 189275.65551675906 547404.5527791696, 189375.6905512102 547405.0845463102, 189376.22231292655 547305.049506391, 189276.18727843178 547304.5177501413)))",다사451475,0,0,0,0,0,0,0,0,11,서울특별시,0,20,4,3,0,0,0,0,0,0
1738,"MULTIPOLYGON (((189275.65551675906 547404.5527791696, 189275.1237441942 547504.5878081548, 189375.15877860208 547505.1195861854, 189375.6905512102 547405.0845463102, 189275.65551675906 547404.5527791696)))",다사451476,0,0,0,0,0,0,0,0,11,서울특별시,0,21,4,1,0,0,0,0,0,0
1739,"MULTIPOLYGON (((189275.1237441942 547504.5878081548, 189274.59196073873 547604.6228370953, 189374.62699510375 547605.1546260167, 189375.15877860208 547505.1195861854, 189275.1237441942 547504.5878081548)))",다사451477,0,0,0,0,0,0,0,0,11,서울특별시,0,21,4,1,0,0,0,0,0,0
483,"MULTIPOLYGON (((185471.14148872584 547984.5533486429, 185470.6096523585 548084.5879635228, 185570.64427266474 548085.1198053561, 185571.17610906984 547985.0851795854, 185471.14148872584 547984.5533486429)))",다사413482,85,46,39,0,0,1,0,0,11,서울특별시,0,45,14,3,0,0,1549831727,869758.3333,1.596153846,1.581410256
1768,"MULTIPOLYGON (((189373.0315792578 547905.2597452565, 189372.49975219573 548005.2947849171, 189472.53479727788 548005.8266174466, 189473.0666243851 547905.7915668972, 189373.0315792578 547905.2597452565)))",다사452481,0,0,0,0,0,0,0,0,11,서울특별시,0,22,5,0,0,0,0,0,0,0
1769,"MULTIPOLYGON (((189372.49975219573 548005.2947849171, 189371.96791424198 548105.3298245325, 189472.0029592816 548105.8616679534, 189472.53479727788 548005.8266174466, 189372.49975219573 548005.2947849171)))",다사452482,0,0,0,0,0,0,0,0,11,서울특별시,0,19,6,1,0,0,0,0,0,0
1770,"MULTIPOLYGON (((189371.96791424198 548105.3298245325, 189371.4360653959 548205.3648641054, 189471.47111039338 548205.8967184171, 189472.0029592816 548105.8616679534, 189371.96791424198 548105.3298245325)))",다사452483,292,139,153,0,0,0,0,0,11,서울특별시,0,16,8,2,0,0,0,0,0,0
765,"MULTIPOLYGON (((186575.2454641231 547290.1603472851, 186574.71370356609 547390.1950822395, 186674.74844394746 547390.7268482627, 186675.28020454448 547290.6921024175, 186575.2454641231 547290.1603472851)))",다사424475,396,194,202,0,0,0,0,0,11,서울특별시,0,24,7,0,0,0,1963720121,3500968.5,0.883333333,1.188095238
1093,"MULTIPOLYGON (((187867.7203793408 548797.5963109679, 187867.1884548999 548897.6311868939, 187967.2233362486 548898.1631168005, 187967.75526073313 548798.1282299858, 187867.7203793408 548797.5963109679)))",다사437490,0,0,0,0,1,0,0,0,11,서울특별시,0,0,0,0,0,0,621770131.8,1182338,0.891891892,1.432432432
702,"MULTIPOLYGON (((186274.0777764457 547488.6344866465, 186273.54599422254 547588.6691888476, 186373.58070185062 547589.2009765336, 186374.11248411043 547489.1662634437, 186274.0777764457 547488.6344866465)))",다사421477,50,26,24,0,0,0,0,0,11,서울특별시,0,30,2,0,0,0,0,0,0,0
758,"MULTIPOLYGON (((186578.9674830518 546589.9172015009, 186578.43579873777 546689.951936732, 186678.4705393962 546690.4836265111, 186679.00222374848 546590.4488803869, 186578.9674830518 546589.9172015009)))",다사424468,572,289,283,1,2,0,0,3,11,서울특별시,0,31,10,0,0,0,0,0,0,0
1212,"MULTIPOLYGON (((188186.96708700072 545197.9353309822, 188186.4355545483 545297.9702410783, 188286.47047006895 545298.5017789984, 188287.00200256362 545198.4668580107, 188186.96708700072 545197.9353309822)))",다사440454,385,190,195,0,0,0,0,0,11,서울특별시,0,30,6,0,0,0,113093639.9,193709,0.0967741935,0.064516129
997,"MULTIPOLYGON (((187686.26114035747 545295.3125520904, 187685.72959721595 545395.3474076715, 187785.76445822505 545395.8789562812, 187786.29600140738 545295.8440898058, 187686.26114035747 545295.3125520904)))",다사435455,287,136,151,0,1,1,0,4,11,서울특별시,2,31,12,6,4,2,0,0,0,0
1022,"MULTIPOLYGON (((187787.35905508898 545095.7743567296, 187786.82753369512 545195.8092232879, 187886.86240568012 545196.34075015, 187887.39392711496 545096.3058726967, 187787.35905508898 545095.7743567296)))",다사436453,785,404,381,0,0,0,0,0,11,서울특별시,0,26,8,5,1,0,0,0,0,0
1603,"MULTIPOLYGON (((188864.34598059108 549503.1603958816, 188863.81397950716 549603.195380407, 188963.84896945397 549603.7273869572, 188964.38097058103 549503.692391546, 188864.34598059108 549503.1603958816)))",다사447497,481,225,256,1,0,0,0,0,11,서울특별시,0,15,4,2,1,0,2457226949,1313330,0.931818182,1.118881119
1460,"MULTIPOLYGON (((188562.64504041628 549801.6692646004, 188562.11300679334 549901.7042163323, 188662.14796394864 549902.2362554218, 188662.67999761365 549802.2012928005, 188562.64504041628 549801.6692646004)))",다사444500,408,122,286,0,2,1,0,2,11,서울특별시,0,17,7,2,0,0,0,0,0,0
1133,"MULTIPOLYGON (((187973.6057112969 547697.74447228, 187973.07390660816 547797.7793595522, 188073.10879930464 547798.3111697058, 188073.64060403578 547698.2762715429, 187973.6057112969 547697.74447228)))",다사438479,237,115,122,1,3,1,0,0,11,서울특별시,0,26,4,0,0,0,0,0,0,0
1068,"MULTIPOLYGON (((187881.0149508911 546296.7243994059, 187880.4832987317 546396.7592763642, 187980.5181811133 546397.2909339905, 187981.04983331458 546297.2560461399, 187881.0149508911 546296.7243994059)))",다사437465,0,0,0,0,0,0,0,0,11,서울특별시,0,46,8,3,2,0,0,0,0,0
1091,"MULTIPOLYGON (((187868.78419555555 548597.5265589914, 187868.25229289246 548697.5614350003, 187968.2871743265 548698.093343128, 187968.81907702945 548598.058456229, 187868.78419555555 548597.5265589914)))",다사437488,219,101,118,0,0,2,0,0,11,서울특별시,0,0,0,0,0,0,0,0,0,0
1276,"MULTIPOLYGON (((188280.62289362203 546398.8859071194, 188280.09123040357 546498.9208276077, 188380.12615631585 546499.4524962934, 188380.6578195775 546399.4175649135, 188280.62289362203 546398.8859071194)))",다사441466,0,0,0,0,0,0,0,0,11,서울특별시,0,41,10,4,3,0,0,0,0,0
1381,"MULTIPOLYGON (((188478.03433098557 546900.1239336929, 188477.5026132213 547000.1588757548, 188577.53756070894 547000.690598988, 188578.06927851515 546900.6556460332, 188478.03433098557 546900.1239336929)))",다사443471,582,281,301,0,2,1,0,0,11,서울특별시,0,38,11,2,1,0,0,0,0,0
1542,"MULTIPOLYGON (((188771.75787270293 548102.1387649084, 188771.22602411607 548202.1737391371, 188871.2610037697 548202.7055931932, 188871.7928524008 548102.6706080723, 188771.75787270293 548102.1387649084)))",다사446483,401,193,208,0,0,0,0,0,11,서울특별시,0,20,5,2,1,0,0,0,0,0
1568,"MULTIPOLYGON (((188882.95915770208 546001.9359107076, 188882.4275378015 546101.9708967227, 188982.46252924146 546102.5025220902, 188982.99414918481 546002.4675251812, 188882.95915770208 546001.9359107076)))",다사447462,280,146,134,0,0,0,0,0,11,서울특별시,0,18,4,0,0,0,0,0,0,0
1776,"MULTIPOLYGON (((189368.7766578171 548705.5400613217, 189368.24474363285 548805.5751006354, 189468.2797883692 548806.1070202885, 189468.81170259794 548706.071970084, 189368.7766578171 548705.5400613217)))",다사452489,198,91,107,0,0,0,0,0,11,서울특별시,0,14,6,3,1,0,0,0,0,0
1778,"MULTIPOLYGON (((189367.71281855562 548905.6101399066, 189367.18088259138 549005.6451791332, 189467.215927242 549006.1771205651, 189467.74786325006 548906.1420704477, 189367.71281855562 548905.6101399066)))",다사452491,270,125,145,0,0,0,0,0,11,서울특별시,0,21,5,1,0,0,0,0,0,0
252,"MULTIPOLYGON (((184976.81802953122 546881.5140273407, 184976.2863131559 546981.548588178, 185076.3208794201 546982.0803100183, 185076.8525958338 546882.0457382874, 184976.81802953122 546881.5140273407)))",다사408471,327,167,160,0,0,0,0,0,11,서울특별시,0,23,0,0,0,0,0,0,0,0
114,"MULTIPOLYGON (((184678.30947941216 546579.8153100184, 184677.7777958249 546679.8498382886, 184777.8123295248 546680.3815273404, 184778.34401314898 546580.3469881751, 184678.30947941216 546579.8153100184)))",다사405468,0,0,0,0,0,0,0,0,11,서울특별시,0,18,0,0,0,0,0,0,0,0
1696,"MULTIPOLYGON (((189180.4059557581 546503.7058473025, 189179.87428126612 546603.7408657819, 189279.90930517088 546604.2725457429, 189280.4409797059 546504.2375163705, 189180.4059557581 546503.7058473025)))",다사450467,0,0,0,0,0,0,0,0,11,서울특별시,0,20,0,0,0,0,0,0,0,0
730,"MULTIPOLYGON (((186482.12263013824 545989.1771757978, 186481.59101122338 546089.2119003725, 186581.62574122372 546089.7435247542, 186582.15736018 545989.7087892866, 186482.12263013824 545989.1771757978)))",다사423462,0,0,0,0,0,0,0,0,11,서울특별시,0,33,4,1,0,0,0,0,0,0
119,"MULTIPOLYGON (((184675.65095255763 547079.987951008, 184675.11921451264 547180.0224790963, 184775.15374802705 547180.554222607, 184775.68548610923 547080.5196836287, 184675.65095255763 547079.987951008)))",다사405473,0,0,0,0,0,0,0,0,11,서울특별시,0,11,0,0,0,0,0,0,0,0
